checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	moddrop_seed1111	LAV	N5_label_bin_prior	0.3	390	0.4631528793	0.6034940166	0.5612942914	0.09814141213
1	moddrop_seed1111	LAV	N5_label_bin_prior	0.5	649	0.4927314362	0.6299629535	0.5612942914	0.06856285521
1	moddrop_seed1111	LAV	N5_label_bin_prior	0.7	908	0.519282997	0.6593566444	0.5612942914	0.0420112944
1	moddrop_seed1111	LAV	N5_label_bin_prior	1	1297	0.5612942914	0	0.5612942914	0
1	moddrop_seed1111	LAV	N1_matched_gaussian	0.1	130	0.4641532254	0.5721154899	0.5612942914	0.097141066
1	moddrop_seed1111	LAV	N1_matched_gaussian	0.2	260	0.5271126506	0.5698644232	0.5612942914	0.03418164085
1	moddrop_seed1111	LAV	N1_matched_gaussian	0.3	390	0.5410384167	0.5700040942	0.5612942914	0.02025587473
1	moddrop_seed1111	LAV	N1_matched_gaussian	0.5	649	0.5555533214	0.567044121	0.5612942914	0.005740970061
1	moddrop_seed1111	LAV	N1_matched_gaussian	0.7	908	0.5688557555	0.5436443959	0.5612942914	-0.007561464063
1	moddrop_seed1111	LAV	N1_matched_gaussian	1	1297	0.5612942914	0	0.5612942914	0
1	moddrop_seed1111	LAV	N0_shuffle_seed23071	0.1	130	0.5687771943	0.5604607204	0.5612942914	-0.007482902898
1	moddrop_seed1111	LAV	N0_shuffle_seed23071	0.2	260	0.6191756372	0.5467820929	0.5612942914	-0.05788134579
1	moddrop_seed1111	LAV	N0_shuffle_seed23071	0.3	390	0.5820458027	0.5523713704	0.5612942914	-0.02075151128
1	moddrop_seed1111	LAV	N0_shuffle_seed23071	0.5	649	0.5778322578	0.5447308035	0.5612942914	-0.01653796634
1	moddrop_seed1111	LAV	N0_shuffle_seed23071	0.7	908	0.5721790678	0.5358871527	0.5612942914	-0.01088477639
1	moddrop_seed1111	LAV	N0_shuffle_seed23071	1	1297	0.5612942914	0	0.5612942914	0
1	moddrop_seed1111	LAV	N0_shuffle_seed23072	0.1	130	0.5857118238	0.5585742578	0.5612942914	-0.02441753235
1	moddrop_seed1111	LAV	N0_shuffle_seed23072	0.2	260	0.5993128823	0.5517621472	0.5612942914	-0.03801859085
1	moddrop_seed1111	LAV	N0_shuffle_seed23072	0.3	390	0.5673253606	0.5587009982	0.5612942914	-0.006031069205
1	moddrop_seed1111	LAV	N0_shuffle_seed23072	0.5	649	0.5591155143	0.5634764309	0.5612942914	0.002178777122
1	moddrop_seed1111	LAV	N0_shuffle_seed23072	0.7	908	0.5624921403	0.5584982843	0.5612942914	-0.001197848862
1	moddrop_seed1111	LAV	N0_shuffle_seed23072	1	1297	0.5612942914	0	0.5612942914	0
1	moddrop_seed1111	LAV	N0_shuffle_seed23073	0.1	130	0.5230305787	0.5655567444	0.5612942914	0.03826371277
1	moddrop_seed1111	LAV	N0_shuffle_seed23073	0.2	260	0.5337997471	0.5681878127	0.5612942914	0.0274945443
1	moddrop_seed1111	LAV	N0_shuffle_seed23073	0.3	390	0.5264656909	0.5762702057	0.5612942914	0.03482860051
1	moddrop_seed1111	LAV	N0_shuffle_seed23073	0.5	649	0.5199716614	0.602680691	0.5612942914	0.04132263003
1	moddrop_seed1111	LAV	N0_shuffle_seed23073	0.7	908	0.5343672848	0.6241470474	0.5612942914	0.02692700668
1	moddrop_seed1111	LAV	N0_shuffle_seed23073	1	1297	0.5612942914	0	0.5612942914	0
1	moddrop_seed1111	LA	R0_global	0.1	130	0.5520521114	0.564982161	0.5636861652	0.01163405389
1	moddrop_seed1111	LA	R0_global	0.2	260	0.5466808235	0.5679497996	0.5636861652	0.01700534177
1	moddrop_seed1111	LA	R0_global	0.3	390	0.5519595777	0.5687284686	0.5636861652	0.01172658753
1	moddrop_seed1111	LA	R0_global	0.5	649	0.5773597384	0.5499914909	0.5636861652	-0.01367357317
1	moddrop_seed1111	LA	R0_global	0.7	908	0.5641719375	0.5625522803	0.5636861652	-0.0004857723038
1	moddrop_seed1111	LA	R0_global	1	1297	0.5636861652	0	0.5636861652	0
1	moddrop_seed1111	LA	R0_mode	0.1	130	0.5520521114	0.564982161	0.5636861652	0.01163405389
1	moddrop_seed1111	LA	R0_mode	0.2	260	0.5466808235	0.5679497996	0.5636861652	0.01700534177
1	moddrop_seed1111	LA	R0_mode	0.3	390	0.5519595777	0.5687284686	0.5636861652	0.01172658753
1	moddrop_seed1111	LA	R0_mode	0.5	649	0.5773597384	0.5499914909	0.5636861652	-0.01367357317
1	moddrop_seed1111	LA	R0_mode	0.7	908	0.5641719375	0.5625522803	0.5636861652	-0.0004857723038
1	moddrop_seed1111	LA	R0_mode	1	1297	0.5636861652	0	0.5636861652	0
1	moddrop_seed1111	LA	R1	0.1	130	0.3833889107	0.5837706923	0.5636861652	0.1802972545
1	moddrop_seed1111	LA	R1	0.2	260	0.3975711476	0.6053350607	0.5636861652	0.1661150176
1	moddrop_seed1111	LA	R1	0.3	390	0.4508243917	0.6122154835	0.5636861652	0.1128617736
1	moddrop_seed1111	LA	R1	0.5	649	0.4938736746	0.6336063912	0.5636861652	0.06981249067
1	moddrop_seed1111	LA	R1	0.7	908	0.5249876885	0.6540157717	0.5636861652	0.03869847676
1	moddrop_seed1111	LA	R1	1	1297	0.5636861652	0	0.5636861652	-1.110223025e-16
1	moddrop_seed1111	LA	R2	0.1	130	0.3135718503	0.5915480855	0.5636861652	0.250114315
1	moddrop_seed1111	LA	R2	0.2	260	0.3740296077	0.6112374719	0.5636861652	0.1896565575
1	moddrop_seed1111	LA	R2	0.3	390	0.4233030711	0.624049348	0.5636861652	0.1403830941
1	moddrop_seed1111	LA	R2	0.5	649	0.4743548433	0.6531553442	0.5636861652	0.08933132197
1	moddrop_seed1111	LA	R2	0.7	908	0.5061709218	0.6979376847	0.5636861652	0.05751524348
1	moddrop_seed1111	LA	R2	1	1297	0.5636861652	0	0.5636861652	-1.110223025e-16
1	moddrop_seed1111	LA	N3_output_only	0.1	130	0.3833889107	0.5837706923	0.5636861652	0.1802972545
1	moddrop_seed1111	LA	N3_output_only	0.2	260	0.3975711476	0.6053350607	0.5636861652	0.1661150176
1	moddrop_seed1111	LA	N3_output_only	0.3	390	0.4508243917	0.6122154835	0.5636861652	0.1128617736
1	moddrop_seed1111	LA	N3_output_only	0.5	649	0.4938736746	0.6336063912	0.5636861652	0.06981249067
1	moddrop_seed1111	LA	N3_output_only	0.7	908	0.5249876885	0.6540157717	0.5636861652	0.03869847676
1	moddrop_seed1111	LA	N3_output_only	1	1297	0.5636861652	0	0.5636861652	-1.110223025e-16
1	moddrop_seed1111	LA	N2_length_mask_only	0.1	130	0.5414440571	0.5661638637	0.5636861652	0.02224210818
1	moddrop_seed1111	LA	N2_length_mask_only	0.2	260	0.5594084296	0.564758693	0.5636861652	0.004277735603
1	moddrop_seed1111	LA	N2_length_mask_only	0.3	390	0.5401535144	0.5738049457	0.5636861652	0.02353265088
1	moddrop_seed1111	LA	N2_length_mask_only	0.5	649	0.5444808118	0.5829211566	0.5636861652	0.01920535349
1	moddrop_seed1111	LA	N2_length_mask_only	0.7	908	0.5560757603	0.5814502981	0.5636861652	0.007610404935
1	moddrop_seed1111	LA	N2_length_mask_only	1	1297	0.5636861652	0	0.5636861652	-1.110223025e-16
1	moddrop_seed1111	LA	N5_label_bin_prior	0.1	130	0.3700223686	0.5852596816	0.5636861652	0.1936637966
1	moddrop_seed1111	LA	N5_label_bin_prior	0.2	260	0.3921862692	0.6066851749	0.5636861652	0.171499896
1	moddrop_seed1111	LA	N5_label_bin_prior	0.3	390	0.4561271024	0.6099353764	0.5636861652	0.1075590629
1	moddrop_seed1111	LA	N5_label_bin_prior	0.5	649	0.4965532849	0.6309226457	0.5636861652	0.06713288036
1	moddrop_seed1111	LA	N5_label_bin_prior	0.7	908	0.5182579956	0.669724155	0.5636861652	0.04542816962
1	moddrop_seed1111	LA	N5_label_bin_prior	1	1297	0.5636861652	0	0.5636861652	0
1	moddrop_seed1111	LA	N1_matched_gaussian	0.1	130	0.5776207293	0.5621339002	0.5636861652	-0.01393456404
1	moddrop_seed1111	LA	N1_matched_gaussian	0.2	260	0.5696709042	0.5621856521	0.5636861652	-0.005984738919
1	moddrop_seed1111	LA	N1_matched_gaussian	0.3	390	0.5857957932	0.554179269	0.5636861652	-0.022109628
1	moddrop_seed1111	LA	N1_matched_gaussian	0.5	649	0.5544192227	0.5729674087	0.5636861652	0.009266942592
1	moddrop_seed1111	LA	N1_matched_gaussian	0.7	908	0.5575447703	0.5780213493	0.5636861652	0.006141394943
1	moddrop_seed1111	LA	N1_matched_gaussian	1	1297	0.5636861652	0	0.5636861652	-1.110223025e-16
1	moddrop_seed1111	LA	N0_shuffle_seed23071	0.1	130	0.6260295996	0.5567413097	0.5636861652	-0.06234343439
1	moddrop_seed1111	LA	N0_shuffle_seed23071	0.2	260	0.6012387387	0.5542708623	0.5636861652	-0.03755257348
1	moddrop_seed1111	LA	N0_shuffle_seed23071	0.3	390	0.6110234943	0.5433316356	0.5636861652	-0.0473373291
1	moddrop_seed1111	LA	N0_shuffle_seed23071	0.5	649	0.5788593488	0.5484895663	0.5636861652	-0.01517318351
1	moddrop_seed1111	LA	N0_shuffle_seed23071	0.7	908	0.564645387	0.5614471591	0.5636861652	-0.0009592217935
1	moddrop_seed1111	LA	N0_shuffle_seed23071	1	1297	0.5636861652	0	0.5636861652	-1.110223025e-16
1	moddrop_seed1111	LA	N0_shuffle_seed23072	0.1	130	0.5991793013	0.5597323455	0.5636861652	-0.03549313603
1	moddrop_seed1111	LA	N0_shuffle_seed23072	0.2	260	0.5618779657	0.5641395229	0.5636861652	0.001808199523
1	moddrop_seed1111	LA	N0_shuffle_seed23072	0.3	390	0.5615565087	0.5646018941	0.5636861652	0.002129656575
1	moddrop_seed1111	LA	N0_shuffle_seed23072	0.5	649	0.5489784489	0.5784165786	0.5636861652	0.0147077163
1	moddrop_seed1111	LA	N0_shuffle_seed23072	0.7	908	0.5532092793	0.58814121	0.5636861652	0.0104768859
1	moddrop_seed1111	LA	N0_shuffle_seed23072	1	1297	0.5636861652	0	0.5636861652	0
1	moddrop_seed1111	LA	N0_shuffle_seed23073	0.1	130	0.5906619489	0.5606811508	0.5636861652	-0.02697578368
1	moddrop_seed1111	LA	N0_shuffle_seed23073	0.2	260	0.557657406	0.5651977153	0.5636861652	0.006028759279
1	moddrop_seed1111	LA	N0_shuffle_seed23073	0.3	390	0.5586231886	0.5658631894	0.5636861652	0.005062976609
1	moddrop_seed1111	LA	N0_shuffle_seed23073	0.5	649	0.5354014629	0.5920145169	0.5636861652	0.02828470238
1	moddrop_seed1111	LA	N0_shuffle_seed23073	0.7	908	0.5514246979	0.5923067624	0.5636861652	0.0122614673
1	moddrop_seed1111	LA	N0_shuffle_seed23073	1	1297	0.5636861652	0	0.5636861652	0
1	moddrop_seed1111	LV	R0_global	0.1	130	0.5477330714	0.5621954329	0.5607458516	0.01301278016
1	moddrop_seed1111	LV	R0_global	0.2	260	0.542025965	0.5654393622	0.5607458516	0.01871988664
1	moddrop_seed1111	LV	R0_global	0.3	390	0.5486880819	0.5659305597	0.5607458516	0.01205776974
1	moddrop_seed1111	LV	R0_global	0.5	649	0.5741313741	0.5473396724	0.5607458516	-0.01338552253
1	moddrop_seed1111	LV	R0_global	0.7	908	0.5611899411	0.5597092623	0.5607458516	-0.0004440894647
1	moddrop_seed1111	LV	R0_global	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	R0_mode	0.1	130	0.5477330714	0.5621954329	0.5607458516	0.01301278016
1	moddrop_seed1111	LV	R0_mode	0.2	260	0.542025965	0.5654393622	0.5607458516	0.01871988664
1	moddrop_seed1111	LV	R0_mode	0.3	390	0.5486880819	0.5659305597	0.5607458516	0.01205776974
1	moddrop_seed1111	LV	R0_mode	0.5	649	0.5741313741	0.5473396724	0.5607458516	-0.01338552253
1	moddrop_seed1111	LV	R0_mode	0.7	908	0.5611899411	0.5597092623	0.5607458516	-0.0004440894647
1	moddrop_seed1111	LV	R0_mode	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	R1	0.1	130	0.4116230765	0.5773576432	0.5607458516	0.1491227751
1	moddrop_seed1111	LV	R1	0.2	260	0.4270869065	0.5942572554	0.5607458516	0.1336589451
1	moddrop_seed1111	LV	R1	0.3	390	0.4709623611	0.5993517626	0.5607458516	0.08978349053
1	moddrop_seed1111	LV	R1	0.5	649	0.4848530468	0.6367557749	0.5607458516	0.07589280481
1	moddrop_seed1111	LV	R1	0.7	908	0.5245424279	0.6452515296	0.5607458516	0.03620342371
1	moddrop_seed1111	LV	R1	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	R2	0.1	130	0.3403253106	0.5852999821	0.5607458516	0.2204205411
1	moddrop_seed1111	LV	R2	0.2	260	0.3962418197	0.6019908355	0.5607458516	0.1645040319
1	moddrop_seed1111	LV	R2	0.3	390	0.4294686057	0.61719362	0.5607458516	0.1312772459
1	moddrop_seed1111	LV	R2	0.5	649	0.4673429569	0.6542928865	0.5607458516	0.09340289466
1	moddrop_seed1111	LV	R2	0.7	908	0.518039252	0.6604311792	0.5607458516	0.0427065996
1	moddrop_seed1111	LV	R2	1	1297	0.5607458516	0	0.5607458516	0
1	moddrop_seed1111	LV	N3_output_only	0.1	130	0.4116230765	0.5773576432	0.5607458516	0.1491227751
1	moddrop_seed1111	LV	N3_output_only	0.2	260	0.4270869065	0.5942572554	0.5607458516	0.1336589451
1	moddrop_seed1111	LV	N3_output_only	0.3	390	0.4709623611	0.5993517626	0.5607458516	0.08978349053
1	moddrop_seed1111	LV	N3_output_only	0.5	649	0.4848530468	0.6367557749	0.5607458516	0.07589280481
1	moddrop_seed1111	LV	N3_output_only	0.7	908	0.5245424279	0.6452515296	0.5607458516	0.03620342371
1	moddrop_seed1111	LV	N3_output_only	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	N2_length_mask_only	0.1	130	0.532234323	0.5639219431	0.5607458516	0.02851152862
1	moddrop_seed1111	LV	N2_length_mask_only	0.2	260	0.5428209052	0.5652400522	0.5607458516	0.01792494639
1	moddrop_seed1111	LV	N2_length_mask_only	0.3	390	0.5425882398	0.5685534245	0.5607458516	0.01815761181
1	moddrop_seed1111	LV	N2_length_mask_only	0.5	649	0.5377906591	0.5837364688	0.5607458516	0.02295519252
1	moddrop_seed1111	LV	N2_length_mask_only	0.7	908	0.5536687832	0.5772650756	0.5607458516	0.007077068447
1	moddrop_seed1111	LV	N2_length_mask_only	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	N5_label_bin_prior	0.1	130	0.4054065125	0.5780501482	0.5607458516	0.1553393391
1	moddrop_seed1111	LV	N5_label_bin_prior	0.2	260	0.4203407263	0.5959486795	0.5607458516	0.1404051253
1	moddrop_seed1111	LV	N5_label_bin_prior	0.3	390	0.474657295	0.5977629818	0.5607458516	0.08608855663
1	moddrop_seed1111	LV	N5_label_bin_prior	0.5	649	0.4780524884	0.643566828	0.5607458516	0.08269336318
1	moddrop_seed1111	LV	N5_label_bin_prior	0.7	908	0.5162710977	0.6645583877	0.5607458516	0.04447475389
1	moddrop_seed1111	LV	N5_label_bin_prior	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	N1_matched_gaussian	0.1	130	0.5436762462	0.5626473501	0.5607458516	0.01706960543
1	moddrop_seed1111	LV	N1_matched_gaussian	0.2	260	0.5856470201	0.55450255	0.5607458516	-0.02490116845
1	moddrop_seed1111	LV	N1_matched_gaussian	0.3	390	0.5946738733	0.5461571764	0.5607458516	-0.03392802167
1	moddrop_seed1111	LV	N1_matched_gaussian	0.5	649	0.5747039783	0.5467661846	0.5607458516	-0.01395812671
1	moddrop_seed1111	LV	N1_matched_gaussian	0.7	908	0.5685620278	0.5425014094	0.5607458516	-0.007816176221
1	moddrop_seed1111	LV	N1_matched_gaussian	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	N0_shuffle_seed23071	0.1	130	0.609997039	0.5552594297	0.5607458516	-0.04925118736
1	moddrop_seed1111	LV	N0_shuffle_seed23071	0.2	260	0.5945937549	0.5522593956	0.5607458516	-0.03384790334
1	moddrop_seed1111	LV	N0_shuffle_seed23071	0.3	390	0.5875692345	0.5492120927	0.5607458516	-0.02682338285
1	moddrop_seed1111	LV	N0_shuffle_seed23071	0.5	649	0.5687383206	0.5527410485	0.5607458516	-0.007992469007
1	moddrop_seed1111	LV	N0_shuffle_seed23071	0.7	908	0.5561223694	0.5715379386	0.5607458516	0.004623482185
1	moddrop_seed1111	LV	N0_shuffle_seed23071	1	1297	0.5607458516	0	0.5607458516	-1.110223025e-16
1	moddrop_seed1111	LV	N0_shuffle_seed23072	0.1	130	0.577735584	0.5588532507	0.5607458516	-0.01698973238
1	moddrop_seed1111	LV	N0_shuffle_seed23072	0.2	260	0.5662878792	0.5593563365	0.5607458516	-0.005542027616
1	moddrop_seed1111	LV	N0_shuffle_seed23072	0.3	390	0.5657019838	0.5586147694	0.5607458516	-0.004956132193
1	moddrop_seed1111	LV	N0_shuffle_seed23072	0.5	649	0.5541747633	0.5673270805	0.5607458516	0.006571088308
1	moddrop_seed1111	LV	N0_shuffle_seed23072	0.7	908	0.5588584624	0.5651513772	0.5607458516	0.001887389249
1	moddrop_seed1111	LV	N0_shuffle_seed23072	1	1297	0.5607458516	0	0.5607458516	0
1	moddrop_seed1111	LV	N0_shuffle_seed23073	0.1	130	0.5163590652	0.5656903951	0.5607458516	0.04438678641
1	moddrop_seed1111	LV	N0_shuffle_seed23073	0.2	260	0.5325908335	0.567804969	0.5607458516	0.02815501815
1	moddrop_seed1111	LV	N0_shuffle_seed23073	0.3	390	0.5310425689	0.5735179357	0.5607458516	0.02970328273
1	moddrop_seed1111	LV	N0_shuffle_seed23073	0.5	649	0.5309013785	0.590636381	0.5607458516	0.02984447312
1	moddrop_seed1111	LV	N0_shuffle_seed23073	0.7	908	0.5241117351	0.6462568484	0.5607458516	0.03663411648
1	moddrop_seed1111	LV	N0_shuffle_seed23073	1	1297	0.5607458516	0	0.5607458516	0
1	moddrop_seed1111	L	R0_global	0.1	130	0.5520184859	0.5643912816	0.5631511402	0.01113265426
1	moddrop_seed1111	L	R0_global	0.2	260	0.5461347945	0.5674175335	0.5631511402	0.01701634563
1	moddrop_seed1111	L	R0_global	0.3	390	0.5517813663	0.5680400176	0.5631511402	0.01136977386
1	moddrop_seed1111	L	R0_global	0.5	649	0.5772191341	0.5490614363	0.5631511402	-0.01406799397
1	moddrop_seed1111	L	R0_global	0.7	908	0.5637198634	0.5618236319	0.5631511402	-0.0005687232441
1	moddrop_seed1111	L	R0_global	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	R0_mode	0.1	130	0.5520184859	0.5643912816	0.5631511402	0.01113265426
1	moddrop_seed1111	L	R0_mode	0.2	260	0.5461347945	0.5674175335	0.5631511402	0.01701634563
1	moddrop_seed1111	L	R0_mode	0.3	390	0.5517813663	0.5680400176	0.5631511402	0.01136977386
1	moddrop_seed1111	L	R0_mode	0.5	649	0.5772191341	0.5490614363	0.5631511402	-0.01406799397
1	moddrop_seed1111	L	R0_mode	0.7	908	0.5637198634	0.5618236319	0.5631511402	-0.0005687232441
1	moddrop_seed1111	L	R0_mode	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	R1	0.1	130	0.3910996399	0.582317117	0.5631511402	0.1720515003
1	moddrop_seed1111	L	R1	0.2	260	0.4242322794	0.597981327	0.5631511402	0.1389188608
1	moddrop_seed1111	L	R1	0.3	390	0.4603179321	0.6073682858	0.5631511402	0.102833208
1	moddrop_seed1111	L	R1	0.5	649	0.4825635984	0.6438630454	0.5631511402	0.08058754175
1	moddrop_seed1111	L	R1	0.7	908	0.5254466363	0.6511606247	0.5631511402	0.03770450385
1	moddrop_seed1111	L	R1	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	R2	0.1	130	0.3167217952	0.5906025667	0.5631511402	0.2464293449
1	moddrop_seed1111	L	R2	0.2	260	0.3660613157	0.6125661395	0.5631511402	0.1970898245
1	moddrop_seed1111	L	R2	0.3	390	0.4112166826	0.6284812817	0.5631511402	0.1519344575
1	moddrop_seed1111	L	R2	0.5	649	0.4740129633	0.652426876	0.5631511402	0.08913817689
1	moddrop_seed1111	L	R2	0.7	908	0.5056002187	0.6974859389	0.5631511402	0.05755092149
1	moddrop_seed1111	L	R2	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	N3_output_only	0.1	130	0.3910996399	0.582317117	0.5631511402	0.1720515003
1	moddrop_seed1111	L	N3_output_only	0.2	260	0.4242322794	0.597981327	0.5631511402	0.1389188608
1	moddrop_seed1111	L	N3_output_only	0.3	390	0.4603179321	0.6073682858	0.5631511402	0.102833208
1	moddrop_seed1111	L	N3_output_only	0.5	649	0.4825635984	0.6438630454	0.5631511402	0.08058754175
1	moddrop_seed1111	L	N3_output_only	0.7	908	0.5254466363	0.6511606247	0.5631511402	0.03770450385
1	moddrop_seed1111	L	N3_output_only	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	N2_length_mask_only	0.1	130	0.5091803755	0.5691633076	0.5631511402	0.05397076467
1	moddrop_seed1111	L	N2_length_mask_only	0.2	260	0.5538772872	0.5654763106	0.5631511402	0.009273852911
1	moddrop_seed1111	L	N2_length_mask_only	0.3	390	0.5394998977	0.5733209137	0.5631511402	0.02365124249
1	moddrop_seed1111	L	N2_length_mask_only	0.5	649	0.5421937695	0.5841408524	0.5631511402	0.02095737065
1	moddrop_seed1111	L	N2_length_mask_only	0.7	908	0.5559258451	0.5800163532	0.5631511402	0.007225295036
1	moddrop_seed1111	L	N2_length_mask_only	1	1297	0.5631511402	0	0.5631511402	0
1	moddrop_seed1111	L	N5_label_bin_prior	0.1	130	0.3836016655	0.583152367	0.5631511402	0.1795494746
1	moddrop_seed1111	L	N5_label_bin_prior	0.2	260	0.4090468981	0.601788655	0.5631511402	0.154104242
1	moddrop_seed1111	L	N5_label_bin_prior	0.3	390	0.4641759625	0.6057093753	0.5631511402	0.09897517764
1	moddrop_seed1111	L	N5_label_bin_prior	0.5	649	0.4873016121	0.6391177199	0.5631511402	0.07584952805
1	moddrop_seed1111	L	N5_label_bin_prior	0.7	908	0.5234488359	0.6558238709	0.5631511402	0.03970230424
1	moddrop_seed1111	L	N5_label_bin_prior	1	1297	0.5631511402	0	0.5631511402	0
1	moddrop_seed1111	L	N1_matched_gaussian	0.1	130	0.5875802385	0.5604298181	0.5631511402	-0.02442909837
1	moddrop_seed1111	L	N1_matched_gaussian	0.2	260	0.5826575529	0.5582604292	0.5631511402	-0.01950641271
1	moddrop_seed1111	L	N1_matched_gaussian	0.3	390	0.5536629336	0.5672309643	0.5631511402	0.009488206528
1	moddrop_seed1111	L	N1_matched_gaussian	0.5	649	0.5743856694	0.5518992737	0.5631511402	-0.01123452921
1	moddrop_seed1111	L	N1_matched_gaussian	0.7	908	0.5734340191	0.5391489446	0.5631511402	-0.01028287892
1	moddrop_seed1111	L	N1_matched_gaussian	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.1	130	0.6190013782	0.5569296055	0.5631511402	-0.05585023809
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.2	260	0.5575216677	0.5645625797	0.5631511402	0.005629472436
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.3	390	0.5541865675	0.5670058076	0.5631511402	0.008964572684
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.5	649	0.5755322814	0.5507508922	0.5631511402	-0.01238114126
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.7	908	0.5661230759	0.5562140768	0.5631511402	-0.002971935731
1	moddrop_seed1111	L	N0_shuffle_seed23071	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.1	130	0.6152840708	0.5573437014	0.5631511402	-0.05213293068
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.2	260	0.5863492104	0.5573348448	0.5631511402	-0.0231980702
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.3	390	0.5713851953	0.5596105872	0.5631511402	-0.008234055193
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.5	649	0.5643659291	0.5619344765	0.5631511402	-0.001214788931
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.7	908	0.5615459574	0.5668979421	0.5631511402	0.001605182765
1	moddrop_seed1111	L	N0_shuffle_seed23072	1	1297	0.5631511402	0	0.5631511402	1.110223025e-16
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.1	130	0.6020860395	0.5588139191	0.5631511402	-0.03893489939
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.2	260	0.5755448425	0.5600437509	0.5631511402	-0.01239370232
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.3	390	0.5713393957	0.5596302806	0.5631511402	-0.008188255506
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.5	649	0.5614202943	0.5648846571	0.5631511402	0.001730845874
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.7	908	0.5541899726	0.5840682099	0.5631511402	0.008961167556
1	moddrop_seed1111	L	N0_shuffle_seed23073	1	1297	0.5631511402	0	0.5631511402	0
1	moddrop_seed1114	LAV	R0_global	0.1	130	0.5787343588	0.5627603964	0.5643614875	-0.0143728713
